"table_name"	"ordinal"	"column_name"	"type_name"	"max_length"	"precision"	"scale"	"is_nullable"	"is_identity"	"is_pk"	"pk_name"	"default_definition"
"TRACECHART"	"6"	"wWIS"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRACECHART"	"7"	"wMEN"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRACECHA__886B2FD2348B44B4"	
"TRANKING"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TRANKING__B92C9D036B4AD28E"	
"TRANKING"	"2"	"dwRankPoint"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRANKING__B92C9D036B4AD28E"	
"TRECALLMAINTAINTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"2"	"dwRecallID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"3"	"wSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"4"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"5"	"dwRemainTick"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"6"	"bAttackType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"7"	"dwAttackID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"8"	"bHostType"	"char"	"10"	"0"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"9"	"dwHostID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TRECALLMAINTAINTABLE"	"10"	"bAttackCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TRECALLMONTABLE"	"1"	"dwOwnerID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"2"	"dwID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"3"	"wMonID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"4"	"wPetID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	"((0))"
"TRECALLMONTABLE"	"5"	"dwATTR"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"6"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"7"	"dwHP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"8"	"dwMP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"9"	"bSkillLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	"((0))"
"TRECALLMONTABLE"	"10"	"wPosX"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"11"	"wPosY"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"12"	"wPosZ"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"13"	"dwTime"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	
"TRECALLMONTABLE"	"14"	"bEffect"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRECALLM__2F752502394FF9D1"	"((0))"
"TRESERVEDPOST"	"1"	"dwSeq"	"int"	"4"	"10"	"0"	"0"	"1"	"1"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"2"	"dwRecverID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"3"	"szSender"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"4"	"szTitle"	"varchar"	"256"	"0"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"5"	"szMessage"	"varchar"	"2048"	"0"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"6"	"bSend"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"7"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"8"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"9"	"bCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"10"	"bGLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"11"	"dwDuraMax"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"12"	"dwDuraCur"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"13"	"bRefineCur"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"14"	"dEndTime"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"15"	"bGradeEffect"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	"((0))"
"TRESERVEDPOST"	"16"	"bMagic1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"17"	"bMagic2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"18"	"bMagic3"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"19"	"bMagic4"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"20"	"bMagic5"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"21"	"bMagic6"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"22"	"wValue1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"23"	"wValue2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"24"	"wValue3"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"25"	"wValue4"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"26"	"wValue5"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"27"	"wValue6"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"28"	"dwTime1"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"29"	"dwTime2"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"30"	"dwTime3"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"31"	"dwTime4"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"32"	"dwTime5"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"33"	"dwTime6"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"34"	"bGem"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRESERVEDPOST"	"35"	"wMoggItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRESERVE__E15A5BA13FFCF760"	
"TRPSGAMECHART"	"1"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"2"	"bWinCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"3"	"dwRewardMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"4"	"wRewardItem_1"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"5"	"wRewardItem_2"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"6"	"bItemCount_1"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"7"	"bItemCount_2"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"8"	"bProb_Win"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"9"	"bProb_Draw"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"10"	"bProb_Lose"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"11"	"wWinKeep"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"12"	"wWinPeriod"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	
"TRPSGAMECHART"	"13"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TRPSGAME__59AC6B660F0FA742"	"((0))"
"TRPSGAMERECORDTABLE"	"1"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TRPSGAMERECORDTABLE"	"2"	"bWinCount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TRPSGAMERECORDTABLE"	"3"	"dWinDate"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"		
"TRPSGAMERECORDTABLE"	"4"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSAVEDCUSTOMCLOAKTABLE"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"1"	"0"	"0"		
"TSKILLCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"2"	"szName"	"varchar"	"50"	"0"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"3"	"wPrevActiveID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"4"	"wParentSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"5"	"wItemID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"6"	"wMaxRange"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"7"	"wMinRange"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"8"	"wPosture"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"9"	"dwConditionID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"10"	"dwWeaponID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"11"	"dwClassID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"12"	"bKind"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"13"	"fPrice"	"float"	"8"	"53"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"14"	"dwUseMP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"15"	"bUseMPType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"16"	"dwUseHP"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"17"	"bUseHPType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"18"	"dwReuseDelay"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"19"	"nReuseDelayInc"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"20"	"dwLoopDelay"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"21"	"dwActionTime"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"22"	"dwDuration"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"23"	"dwDurationInc"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"24"	"dwKindDelay"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"25"	"dwAggro"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"26"	"dwAggroInc"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"27"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"28"	"bMaxLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"29"	"bNextLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"30"	"bTarget"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"31"	"bTargetRange"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"32"	"bIsuse"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"33"	"bTargetHit"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"34"	"bPositive"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"35"	"bPriority"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"36"	"bSpeedApply"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"37"	"bCanLearn"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"38"	"bORadius"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"39"	"bIsRide"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"40"	"bIsDismount"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"41"	"wTargetActiveID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"42"	"bMaintainType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"43"	"bDuraSlot"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"44"	"bCanCancel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"45"	"bHitTest"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"46"	"bHitInit"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"47"	"bHitInc"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLCHART"	"48"	"bGlobal"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"49"	"bRadius"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"50"	"bStatic"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"51"	"bEraseAct"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"52"	"bEraseHide"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"53"	"bIsHideSkill"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"54"	"bRunFromServer"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"55"	"bCheckAttacker"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"56"	"wTriggerID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"57"	"wMapID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	"((0))"
"TSKILLCHART"	"58"	"bRepeatCount"	"tinyint"	"1"	"3"	"0"	"1"	"0"	"0"	"PK__TSKILLCH__30FE574364EF5044"	
"TSKILLDATA"	"1"	"wSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"2"	"bAction"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"3"	"bType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"4"	"bAttr"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"5"	"bExec"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"6"	"bInc"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"7"	"wValue"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLDATA"	"8"	"wValueInc"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"	"PK__TSKILLDA__2D89BDBB69B40561"	"((0))"
"TSKILLDATA"	"9"	"bCalc"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLDA__2D89BDBB69B40561"	
"TSKILLLOG"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"2"	"dwGold"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"3"	"dwSilver"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"4"	"dwCooper"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"5"	"wSkill"	"smallint"	"2"	"5"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"6"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"		
"TSKILLLOG"	"7"	"timeInsert"	"smalldatetime"	"4"	"16"	"0"	"0"	"0"	"0"		
"TSKILLMAINTAINTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"1"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"2"	"wSkillID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"3"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"4"	"dwRemainTick"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"5"	"bAttackType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"6"	"dwAttackID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	
"TSKILLMAINTAINTABLE"	"7"	"bHostType"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLMAINTAINTABLE"	"8"	"dwHostID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLMAINTAINTABLE"	"9"	"bAttackCountry"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLMAINTAINTABLE"	"10"	"fPosX"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLMAINTAINTABLE"	"11"	"fPosY"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLMAINTAINTABLE"	"12"	"fPosZ"	"real"	"4"	"24"	"0"	"0"	"0"	"0"	"PK__TSKILLMA__80F81617652E7C0F"	"((0))"
"TSKILLPOINTCHART"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	
"TSKILLPOINTCHART"	"2"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	
"TSKILLPOINTCHART"	"3"	"bSkillPoint"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	
"TSKILLPOINTCHART"	"4"	"bGroupPoint"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	
"TSKILLPOINTCHART"	"5"	"bPrevSkillLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"0"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	
"TSKILLPOINTCHART"	"6"	"dwPayback"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLPO__8AD7F2AF17A4ED43"	"((0))"
"TSKILLREWARD"	"1"	"wID"	"smallint"	"2"	"5"	"0"	"0"	"0"	"1"	"PK__TSKILLRE__8AD7F2AF1A8159EE"	
"TSKILLREWARD"	"2"	"bLevel"	"tinyint"	"1"	"3"	"0"	"0"	"0"	"1"	"PK__TSKILLRE__8AD7F2AF1A8159EE"	
"TSKILLREWARD"	"3"	"dwMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"	"PK__TSKILLRE__8AD7F2AF1A8159EE"	
"TSKILLREWARDMONEY"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLREWARDMONEY"	"2"	"dwMoney"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
"TSKILLTABLE"	"1"	"dwCharID"	"int"	"4"	"10"	"0"	"0"	"0"	"0"		
